0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.874728967845730039e-06,-2.119933986379975046e-04,-4.269543350705490642e-06,-2.282144255167673234e-05,9.511323905878592971e-03,1.512571850900084891e-01,-5.959063894464506905e-01,1.488014897180181317e-05,-4.333611737314621917e-03,-4.592425661891270765e-03,-4.412633659530245528e-03,-4.513403739675685318e-03,0.000000000000000000e+00
-1.931285607550327246e-05,-4.906135878612301673e-04,-1.692721432502144400e-05,-8.633648118582783139e-05,2.208843998611121837e-02,9.610532811090979899e-02,-5.874437004151532582e-01,5.489518322290839829e-05,-9.815723666614616094e-03,-1.084168367474071422e-02,-1.012879522825964329e-02,-1.052861211309574080e-02,0.000000000000000000e+00
-4.306844944045449988e-05,-9.913358948695910611e-04,-3.776328861675706447e-05,-1.849454001831702375e-04,4.216685429051751643e-02,2.385201385300138310e-02,-5.683864968149052732e-01,1.149391120765920038e-04,-1.972570390458198292e-02,-2.201472056880897019e-02,-2.042386613761668773e-02,-2.131655833577419945e-02,0.000000000000000000e+00
-7.537920777913738562e-05,-4.655679932527641285e-03,-6.592024248826475739e-05,-3.152648056911411863e-04,8.880530851459142450e-02,-7.614798614699862245e-02,-4.951126213637376261e-01,1.915740518014488649e-04,-9.601051972691479475e-02,-1.000180042761018989e-01,-9.723245635827956757e-02,-9.879606764473253255e-02,0.000000000000000000e+00
-1.168131904665875782e-04,-5.518648196970135644e-03,-1.022181521415355381e-04,-4.837867305515399906e-04,3.120846008247780273e-02,1.556021944984350980e-02,-5.620056094953234105e-01,2.911004358336750052e-04,-1.130764534455525050e-01,-1.192874293965601185e-01,-1.149700567436403864e-01,-1.173938260984681153e-01,0.000000000000000000e+00
-1.671610682994076954e-04,-5.533389651041595303e-03,-1.464601986656229645e-04,-6.778046986547793789e-04,2.449970326748855329e-02,4.795019156124706236e-03,-5.763082949307183345e-01,4.024428282098276846e-04,-1.120471292345658065e-01,-1.209371819074747945e-01,-1.147568981312067776e-01,-1.182274130108297017e-01,0.000000000000000000e+00
-2.262595867052645613e-04,-5.547580147699089810e-03,-1.984250781875133876e-04,-8.956017450214377642e-04,1.794228119053779130e-02,-5.658838236924260828e-03,-5.901572006154939265e-01,5.243592106251801239e-04,-1.107725960730726461e-01,-1.228087792524044652e-01,-1.144403830575559250e-01,-1.191409922679170647e-01,0.000000000000000000e+00
-2.940474368968114521e-04,-5.561242886624711244e-03,-2.580629101122012430e-04,-1.135745380559955147e-03,1.153195539368350939e-02,-1.581097843261607822e-02,-6.035667113097636927e-01,6.559685441761747620e-04,-1.092548595851451920e-01,-1.249011356761060287e-01,-1.140215232990493266e-01,-1.201344719621977586e-01,0.000000000000000000e+00
-3.704704692295836504e-04,-5.574400538505849476e-03,-3.253292829012238382e-04,-1.397076066290646934e-03,5.264428226135041064e-03,-2.567070334239464346e-02,-6.165505814411340602e-01,7.966440608996682273e-04,-1.074957373328455507e-01,-1.272133232464632280e-01,-1.135012586235125132e-01,-1.212078019557921160e-01,0.000000000000000000e+00
-4.554792486100250979e-04,-5.587075335406632530e-03,-4.001833282727896212e-04,-1.678631899839267425e-03,-8.646318668829467563e-04,-3.524700571404743021e-02,-6.291219792588382820e-01,9.459365680108526315e-04,-1.054969211126573353e-01,-1.297445134871075545e-01,-1.128804794585440974e-01,-1.223609551412166707e-01,0.000000000000000000e+00
