0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,2.000000000000000111e-01,-5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095044194210359478e-17,-9.923989002036128458e-04,6.125742274543100052e-18,6.813150096644738468e-17,-5.173797172271358269e-01,2.340214407350007797e-01,-6.368072189381221992e-01,9.498558697906356951e-17,-2.089260842533944423e-02,-2.089260842533900708e-02,-2.089260842533924648e-02,-2.089260842533916668e-02,0.000000000000000000e+00
1.268516541808040188e-17,-1.786846510031894677e-03,7.336770166161824758e-18,1.110446398507423187e-16,-5.328031315429003767e-01,2.650602545788828812e-01,-6.720390667137502438e-01,1.396450377038943315e-16,-3.761782126382964830e-02,-3.761782126382913483e-02,-3.761782126382938463e-02,-3.761782126382927360e-02,0.000000000000000000e+00
1.658829323902821784e-17,-2.439186089071145730e-03,9.496899475663960155e-18,1.039549653564444077e-16,-5.464618704418147122e-01,2.931409386509751802e-01,-7.055448365815406575e-01,1.491155816871559502e-16,-5.135128608570870001e-02,-5.135128608570803388e-02,-5.135128608570836695e-02,-5.135128608570822817e-02,0.000000000000000000e+00
2.027458062547893292e-17,-2.987142593810118620e-03,1.244226073250411662e-17,6.918377545302436124e-17,-5.585930241191113810e-01,3.185089246954616593e-01,-7.373488190376756846e-01,1.265270336277585072e-16,-6.288721250126613760e-02,-6.288721250126529105e-02,-6.288721250126570739e-02,-6.288721250126549922e-02,0.000000000000000000e+00
2.081668171172168513e-17,-3.456190603471063095e-03,1.374734611495370003e-17,6.188175467775791179e-17,-5.694156279523875375e-01,3.414543352547743105e-01,-7.675375891081885893e-01,1.285144476971370844e-16,-7.276190744149658995e-02,-7.276190744149567402e-02,-7.276190744149614587e-02,-7.276190744149588219e-02,0.000000000000000000e+00
2.195509399283146479e-17,-3.863894457314610321e-03,1.386083181800021577e-17,5.669311700253611244e-17,-5.791156014536354979e-01,3.622502490491532057e-01,-7.962133459836259197e-01,1.324451158788106512e-16,-8.134514646978180386e-02,-8.134514646978086017e-02,-8.134514646978135977e-02,-8.134514646978110997e-02,0.000000000000000000e+00
2.152141312383726302e-17,-4.222693907055844950e-03,1.255191173537396594e-17,1.045726379628722315e-16,-5.878466490800854372e-01,3.811357901827991390e-01,-8.234761142431913372e-01,1.779710738975113338e-16,-8.889881909591303144e-02,-8.889881909591215714e-02,-8.889881909591258735e-02,-8.889881909591239306e-02,0.000000000000000000e+00
2.225324959026497851e-17,-4.541639856617128886e-03,1.297872843682348515e-17,1.013287965012048238e-16,-5.957352466697325433e-01,3.983150952577824144e-01,-8.494177369944968525e-01,1.805784543505696433e-16,-9.561347066562428387e-02,-9.561347066562338182e-02,-9.561347066562383978e-02,-9.561347066562363162e-02,0.000000000000000000e+00
2.368981746880827188e-17,-4.827483874801644786e-03,1.294526242423080271e-17,5.810610464780753448e-17,-6.028858875573611664e-01,4.139612040788062663e-01,-8.741205325667354975e-01,1.496165862954487931e-16,-1.016312394695088467e-01,-1.016312394695079169e-01,-1.016312394695083610e-01,-1.016312394695081806e-01,0.000000000000000000e+00
2.032879073410320814e-17,-5.085376197474922658e-03,1.266810245905868982e-17,5.614644808332484451e-17,-6.093855529742776556e-01,4.282209268164451355e-01,-8.976577030319059514e-01,1.536349822809184950e-16,-1.070605515257883888e-01,-1.070605515257875284e-01,-1.070605515257878892e-01,-1.070605515257876672e-01,0.000000000000000000e+00
1.734723475976807094e-17,-5.319323981832108604e-03,1.147072419377373045e-17,5.669404570833433075e-17,-6.153072708874175456e-01,4.412193704973394470e-01,-9.200943132768369948e-01,1.546268510092271138e-16,-1.119857680385712151e-01,-1.119857680385704518e-01,-1.119857680385707432e-01,-1.119857680385705212e-01,0.000000000000000000e+00
2.022037051685465769e-17,-5.532499716599420178e-03,1.463831753877773668e-17,5.147530434792723191e-17,-6.207128824020282654e-01,4.530637738867671627e-01,-9.414883705768769540e-01,1.538217096616714028e-16,-1.164736782441989221e-01,-1.164736782441979784e-01,-1.164736782441983948e-01,-1.164736782441980895e-01,0.000000000000000000e+00
2.097931203759451080e-17,-5.727453751489922779e-03,1.529844932660586615e-17,4.945424154006945057e-17,-6.256551796968976564e-01,4.638466390405545092e-01,-9.618918289886115858e-01,1.560753754055517234e-16,-1.205779737155779491e-01,-1.205779737155769638e-01,-1.205779737155774078e-01,-1.205779737155770887e-01,0.000000000000000000e+00
