0.000000000000000000e+00,-2.027646429974030785e-17,-3.967060063688562753e-17,-7.866805289735048038e-17,-7.296209468745874389e-17,-7.648184281630599584e-17,-7.553693837206510938e-17,-7.338045279975945367e-17,-6.529850295004239230e-17,-6.515786121401141190e-17,-6.182066447868770769e-17,-5.946475226939941953e-17,-5.785525700317998307e-17,-5.694304868867193192e-17,-5.754422706810011854e-17,-5.771572402323555519e-17,-5.795479924692278296e-17,-5.947840863855355008e-17,-5.995746873734678619e-17,-6.152670519302542585e-17,-6.170622656201029968e-17,-6.144484532474431320e-17,-5.995005740932738576e-17,-6.021629819505799374e-17,-6.115937521349369743e-17,-5.996156554388832945e-17,-5.979283124116728648e-17,-5.900060404716278086e-17,-5.815380095177165168e-17,-6.006858942959612938e-17,-5.957250565544897550e-17,-6.676379254531067321e-17,-6.810564659783429404e-17,-6.544109076652854670e-17,-7.224592063720119864e-17,-6.736145316726939455e-17,-6.410065217362681081e-17,-7.273632554638776308e-17,-1.092603297410993778e-16,-1.116069910031142233e-16,-1.117890265909501363e-16,-1.404853183673735648e-16,-1.298545843133111440e-16,-1.423278534656296502e-16,-1.247927299684314668e-16,-1.195641022393032781e-16,-1.229615497128979905e-16,-1.459645586035484432e-16,-1.491244551306610107e-16,-1.593820626759029527e-16,-1.549922579488528747e-16,-1.583451168406847883e-16,-1.318142785596117336e-16,-1.319466635634877806e-16,-1.400171761314521732e-16,-1.493596520490457542e-16,-1.610422856573330246e-16,-1.311489648743328655e-16,-1.197033483115961638e-16,-1.213170466686311585e-16,-1.169411122205634581e-16,-1.196137109542696371e-16,-1.152387284963464668e-16,-1.228007383978350963e-16,-1.011792294151767254e-16,-9.363296880124982818e-17,-8.758591001075529866e-17,-1.239897267883742660e-16,-1.251215082163860348e-16,-1.323856568286588943e-16,-1.337063495769377164e-16,-1.493801109391842460e-16,-1.460245307532085113e-16,-1.323497847636445378e-16,-1.294347972211353418e-16,-5.404852726576837382e-17,-5.921472484719021455e-17,-6.394437405009183280e-17,-5.757284213698692907e-17,-6.583507124405859635e-17,0.000000000000000000e+00,-6.832663422944745434e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.650425472956707647e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.652966874078143234e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.765435477244947729e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.255385986290113077e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.626145007007828174e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.243431242543198374e-18,8.193330515814843742e-18,9.029433531950176774e-18,9.853557995063362563e-18,1.047644276229041082e-17,1.042852854285567022e-17,1.066809960484180883e-17,1.131015005969872674e-17,1.116640741636597404e-17,1.160721817624793498e-17,1.155930396074188347e-17,1.223010294521253566e-17,1.252717106616416399e-17,1.270924507545596127e-17,1.193303481921529289e-17,1.174137796533746389e-17,1.203844608710313197e-17,1.116640740492730449e-17,1.126223583112975031e-17,1.126223583084354017e-17,1.116535928064636734e-17,1.155346440799717311e-17,1.135701613341939973e-17,1.144805313852268978e-17,1.096891100568649100e-17,1.039394044632821136e-17,1.039394044627280313e-17,1.018311790782593255e-17,1.018311790779119032e-17,1.056643161394749137e-17,9.205667956973845743e-18,8.304880747428674912e-18,8.017395467780526387e-18,9.052342474461955569e-18,9.838135572125488300e-18,1.062392866978951715e-17,9.090673845060275725e-18,8.170720950222636267e-18,7.346596481931624801e-18,8.419874859234483757e-18,7.672413132180977754e-18,6.119992622149729726e-18,5.775010286586682087e-18,7.097442572907320397e-18,6.062495566220480122e-18,6.637466125490057590e-18,7.260350898032159421e-18,7.241185212722804241e-18,7.600541812266242395e-18,8.050935417027457120e-18,8.424666280552707126e-18,8.741648747733373285e-18,8.983615524759317645e-18,9.191593156745110360e-18,9.349934658418950633e-18,9.470992912890148801e-18,9.573521842697393789e-18,9.651569604160732275e-18,9.714082679289645538e-18,9.762053042030776801e-18,9.799673186045480921e-18,9.829245239549571239e-18,9.851358771964185941e-18,9.868128746609540657e-18,9.880706227593560545e-18,9.888988274223659932e-18,9.894416056195928874e-18,9.897724195725576452e-18,9.899151328054484740e-18,9.899050726923101163e-18,9.897590840737452874e-18,9.895211507002187566e-18,9.892062457633789569e-18,9.888279387181562989e-18,9.884015536903771423e-18,9.879351036771346734e-18,9.874337942020874195e-18,9.869100249395692105e-18,9.863644977579377482e-18,9.858008682215602357e-18,9.852251899450291307e-18,9.846383256415343075e-18,9.840436969193238379e-18,9.834427221373721504e-18,9.828363956091869394e-18,9.822260040934257376e-18,9.816119935689406581e-18,9.809958628171231401e-18,9.803777141937746488e-18,9.797582532228186050e-18,9.791375548433242111e-18,9.785160961064411000e-18,9.778942389130425068e-18,9.772719412241376060e-18,9.766494525319945198e-18,9.760268925563461017e-18,9.754043047070195902e-18,9.747818214982229258e-18,9.741595018759317216e-18,9.735373645749133167e-18,9.729154667133609271e-18,9.722938548997201391e-18,9.716725243360632768e-18,9.710515082651780894e-18,9.704308225659224788e-18,9.698104869440734425e-18,9.691905013996306724e-18,9.685708811260336326e-18,9.679516280653010241e-18,9.673327496999156591e-18,9.667142480004557766e-18,9.660961283360313407e-18,9.654783929628113495e-18,9.648610432230726775e-18,9.642440803591361273e-18,9.636275064843754713e-18,9.630113222199505717e-18,9.623955282369999427e-18,9.617801252245125420e-18,9.611651137715192519e-18,9.605504933068379384e-18,9.586339247759383197e-18,9.634253461031875206e-18,9.854658842085323655e-18,1.066920046771763696e-17,1.120583965636951171e-17,1.072669752364462090e-17,1.065003478240864077e-17,1.109084554451553613e-17,1.172331315971239490e-17,1.187663864218435978e-17,1.201079843934732846e-17,1.239411214552723834e-17,1.191497001280235061e-17,1.174247884502139109e-17,1.059253772648165221e-17,1.030505244684671865e-17,1.091835437673457661e-17,1.158915336254942621e-17,1.178081021563937884e-17,1.112917691513352850e-17,1.218328960712828953e-17,1.133999945353248348e-17,1.174247884502139109e-17,1.117709112840602051e-17,1.097585143266156517e-17,1.039129803073719995e-17,1.019484975631999365e-17,9.998401481902790437e-18,9.998401481902790437e-18,9.998401481902788896e-18,9.610296354395626890e-18,1.009422990844776521e-17,9.897781634030561995e-18,1.018526691366549710e-17,1.028109534021047187e-17,9.686959095631608558e-18,9.686959095631608558e-18,9.389890973342176900e-18,8.814920414072309773e-18,8.383692494619909428e-18,8.537017977091872762e-18,8.249532697456940739e-18,9.207816962906720826e-18,9.351559602724187607e-18,9.418639501305672722e-18,9.030534373798510716e-18,9.155111328306984392e-18,9.315623942769819756e-18,9.496500097873465881e-18,9.607002252233142593e-18,1.688333885500094144e-08,6.392976419988171813e-08,1.347663083133309962e-07,2.242945631435356761e-07,3.284357766675427731e-07,4.439269268014573319e-07,5.681575795300497985e-07,6.990393745572812902e-07,8.349016131949980684e-07,9.744077281406693211e-07,1.116488458865592371e-06,1.260288391615867655e-06,1.405123191125687467e-06,1.550445385767097606e-06,1.695816995523189864e-06,1.840887634193187948e-06,1.985376991075836287e-06,2.129060816239102396e-06,2.271759708598371557e-06,2.413330146424078611e-06,2.553657311602538632e-06,2.692649349083658091e-06,2.830232774376833215e-06,2.966348799496609879e-06,3.100950393748304461e-06,3.233999932360779330e-06,3.365467315316821584e-06,3.495328462475789344e-06,3.623564109518917430e-06,3.750158844925631570e-06,3.875100339378769447e-06,3.998378729347079309e-06,4.119986123902632296e-06,4.239916210300760211e-06,4.358163938239343024e-06,4.474725267434522797e-06,4.589596965632492173e-06,4.702776446981953861e-06,4.814261642712510766e-06,4.924050897827554652e-06,5.032142888242882676e-06,5.138536554661172161e-06,5.243231049618378435e-06,5.346225695088878621e-06,5.447519948619533326e-06,5.547113376199400909e-06,5.645005630542060897e-06,5.741196433902677357e-06,5.835685563889768431e-06,5.928472842599900523e-06,6.019558127705317744e-06,6.108941305285286927e-06,6.196622284136025911e-06,6.282600991308469591e-06,6.366877368323697070e-06,6.449451368361514956e-06,6.530322953941120214e-06,6.609492095110434259e-06,6.686958767832905840e-06,6.762722952659026253e-06,6.836784634248227532e-06,6.909143800112455602e-06,6.979800440372977803e-06,7.048754546848356261e-06,7.116006113151188367e-06,7.181555134065211449e-06,7.245401605375723394e-06,7.307545523781343832e-06,7.367986886395488665e-06,7.426725690958685648e-06,7.483761935688520807e-06,7.539095619110289454e-06,7.592726739952863644e-06,7.644655297164370758e-06,7.694881289872051763e-06,7.743404717476583417e-06,7.790225579178968010e-06,7.835343874617783360e-06,7.878759603376946555e-06,7.920472764891828819e-06,7.960483359018173666e-06,7.998791385382397214e-06,8.035396843750076319e-06,8.070299733866276087e-06,8.103500055560234675e-06,8.134997808475927196e-06,8.164792992755036849e-06,8.192885607853256876e-06,8.219275653928513180e-06,8.243963130849630853e-06,8.266948038299223259e-06,8.288230376320141797e-06,8.307810144866621275e-06,8.325687343625566130e-06,8.341861972683980197e-06,8.356334032049459669e-06,8.369103521464155856e-06,8.380170440912717135e-06,8.389534790394182970e-06,8.397196569882530814e-06,8.403155779324084191e-06,8.407412418596634879e-06,8.409966487815912991e-06,8.410817986949458531e-06,8.409966915949024501e-06,8.407413274784695392e-06,8.403157063482061763e-06,8.397198282204683983e-06,8.389536930763741467e-06,8.380173009461189601e-06,8.369106517969926285e-06,8.356337456651704044e-06,8.341865825444337107e-06,8.325691624350229354e-06,8.307814853429818278e-06,8.288235512968933455e-06,8.266953602814949712e-06,8.243969123223726902e-06,8.219282074132213588e-06,8.192892455672750197e-06,8.164800268070391688e-06,8.135005511248437536e-06,8.103508185396292776e-06,8.070308290855628477e-06,8.035405827541046778e-06,7.998800795597181941e-06,7.960493195216283342e-06,7.920483026449296623e-06,7.878770289706092558e-06,7.835354984694837803e-06,7.790237111985770185e-06,7.743416671655881610e-06,7.694893663856399647e-06,7.644668088712722442e-06,7.592739946380211930e-06,7.539109237070019873e-06,7.483775960979617603e-06,7.426740118494321255e-06,7.368001709472859286e-06,7.307560734132638794e-06,7.245417192963639542e-06,7.181571086019675226e-06,7.116022413576856564e-06,7.048771175580599906e-06,6.979817372553074806e-06,6.909161004364916463e-06,6.836802071626879678e-06,6.762740574331290332e-06,6.686976512719910263e-06,6.609509886948637580e-06,6.530340697222244190e-06,6.449468943872789033e-06,6.366894627043078475e-06,6.282617746924115058e-06,6.196638303643379781e-06,6.108956297671285944e-06,6.019571728969301171e-06,5.928484597856989818e-06,5.835694904473024730e-06,5.741202648893672754e-06,5.645007831517152031e-06,5.547110452474700151e-06,5.447510511968885891e-06,5.346208009967864199e-06,5.243202946861913131e-06,5.138495322825273292e-06,5.032085137880031066e-06,4.923972392190188126e-06,4.814157085972183413e-06,4.702639219377551967e-06,4.589418792391297070e-06,4.474495805400834653e-06,4.357870258327358463e-06,4.239542151131537372e-06,4.119511484132441069e-06,3.997778257371533511e-06,3.874342470678521264e-06,3.749204124565282432e-06,3.622363218700649156e-06,3.493819753337566225e-06,3.363573728231626943e-06,3.231625143651977721e-06,3.097973999460440804e-06,2.962620295662384688e-06,2.825564032199443720e-06,2.686805208825397704e-06,2.546343825796458014e-06,2.404179882864439336e-06,2.260313379908716133e-06,2.114744316813799274e-06,1.967472693576693226e-06,1.818498509763630936e-06,1.667821765404128960e-06,1.515442459955698694e-06,1.361360593655296124e-06,1.205576165900615178e-06,1.048089176603208040e-06,8.888996253625651359e-07,7.280075118789220332e-07,5.946838947292467881e-07,4.757501093665033544e-07,3.806024823423989974e-07,3.044839017615321712e-07,2.435886542123996133e-07,1.948721495669485967e-07,1.558987005068654244e-07,1.247197452704908885e-07,9.977642399154967743e-08,7.982164150638629247e-08,6.385771494114283067e-08,5.108649344898356472e-08,4.086945194560180245e-08,3.269576733891741583e-08,2.615677856626094010e-08,2.092555454340374186e-08,1.674054903824370895e-08,1.339252355418180402e-08,1.071408626255640091e-08,8.571322868518068187e-09,6.857101443262000014e-09,5.485715686637766395e-09,4.388600125884615859e-09,3.510902184752004281e-09,2.808739419728749964e-09,2.247005727645198240e-09,1.797615858079351144e-09,1.438101717857391528e-09,1.150488638628426355e-09,9.203967439220041870e-10,7.363220548523581356e-10,5.890613558056048144e-10,4.712520007818162883e-10,3.770039977172002201e-10,3.016050900311674954e-10,2.412855924162975549e-10,1.930297110186676045e-10,1.544247242240993142e-10,1.235404911386630259e-10,9.883306455582355461e-11,7.906700948420525810e-11,6.325397606331793177e-11,5.060350374246247818e-11,4.048306128607410915e-11,3.238667840460132077e-11,2.590953016373789584e-11,2.072781811185045092e-11,1.658232907990722349e-11,1.326591482415407487e-11,1.061271971258312385e-11,8.490241700488010865e-12,6.792302497614274875e-12,5.433794264541046401e-12,4.346900998834868607e-12,3.477671083550804976e-12,2.782120209199861957e-12,2.225868852200024799e-12,1.780741421175489602e-12,1.424579628762354033e-12,1.139693005343103776e-12,9.117281310184481200e-13,7.294248039716744705e-13,5.835276230294463410e-13,4.668464397476416139e-13,3.735193826997362135e-13,2.987818034715126391e-13,2.390915241861596094e-13,1.912576818298703300e-13,1.530625573315751708e-13,1.224864992348604731e-13,9.796253778129825098e-14,7.831514090777379056e-14,6.260076779829982192e-14,5.011281468656000186e-14,4.011538069862236382e-14,3.196854771900366038e-14,2.561702731210047405e-14,2.048427786332452611e-14,1.638242968620591816e-14,1.308411080746378160e-14,1.043457479101247082e-14,8.276543220897952081e-15,6.690221917473579594e-15,5.404486866944214910e-15,4.240977871331739328e-15,3.380848926645880870e-15,2.729518696888182423e-15,2.125276831546807409e-15,1.608330630552534675e-15,1.456173596058268833e-15,1.088174723903691036e-15,8.361324523286771535e-16,6.612243472865598083e-16,5.047099776945379065e-16,3.228363241531272075e-16,2.859678147194748394e-16,2.466638466957779970e-16,1.074461942483564507e-16,5.687232488287698387e-17,1.214472535990856656e-16,-1.546939181328778137e-17,6.782866925230574975e-18,2.585433691891085752e-18,-1.192413362860313329e-17,1.458294805175800611e-17,2.108789883761297553e-17,-5.005913909505593321e-17,1.247183355000171734e-17,7.091909399553656051e-18,-4.604836947506761135e-17,2.626198213030677808e-17,-1.094373642466128569e-17,-7.674393091537613804e-18,-3.436914217660353679e-17,-1.135311065477992968e-16,5.345719257063870759e-17,6.125227406514643765e-17,5.080496886918983225e-17,9.650467781131344090e-17,6.264621915615523830e-17,4.421844214832351318e-17,1.540282305122267889e-17,-3.358383084921581720e-18,5.096879953769483297e-17,2.966513092910442302e-17,-2.140869448721915096e-18,2.955730115335104107e-17,2.176604428643597368e-17,6.272473457242491257e-17,2.030208722429860015e-17,6.435444448965447520e-18,1.539765958576905894e-17,-1.043255576198039210e-16,4.641480927048462175e-17,1.191523325425047106e-16,1.497865509272648629e-17,-2.166036668942146325e-17,1.154261294834169909e-16,-2.068178780062462609e-17,7.157496242123601412e-17,3.073132856940836883e-17,6.480004359154158869e-17,1.125724910176222782e-16,5.245498499848017603e-17,9.537200456470226899e-17,1.106913751075740351e-17,-5.116877522624625044e-17,-5.632003348096226937e-17,1.820113825421757663e-17,3.171757947269036561e-18,1.018661673723739698e-17,-4.597208298722194128e-17,-4.886020738024684088e-17,8.537019944504377540e-18,-3.775747561185030589e-17,-4.471598294952532872e-17,-4.463770730666862824e-17,-2.943700883180448123e-17,-3.430580998735899029e-17,-4.407099332967249523e-17,-4.965615391841718095e-18,1.236049408807165437e-17,1.796591233177986021e-17,-5.326774236637887927e-19,8.363793452199880399e-18,-3.098197509225307544e-17,1.232816795963819123e-17,-2.271571727878205357e-17,-5.798966182103205908e-17,4.603225466437224633e-01
