0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,2.000000000000000111e-01,-5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.884683795282953156e-18,-6.592482043166624124e-04,4.201283418381329682e-18,4.541502222281165407e-17,-5.115496240229274738e-01,2.225874282053993403e-01,-6.244685044917083205e-01,6.324343819840591363e-17,-1.387890956456146359e-02,-1.387890956456117562e-02,-1.387890956456133869e-02,-1.387890956456127450e-02,0.000000000000000000e+00
6.613633252161577047e-18,-1.222585184256093664e-03,3.601093826537229842e-18,5.926656390039061441e-17,-5.221619081698085640e-01,2.436645517684863371e-01,-6.481251743291880363e-01,7.566739590742499147e-17,-2.573863545802315342e-02,-2.573863545802289321e-02,-2.573863545802304587e-02,-2.573863545802300423e-02,0.000000000000000000e+00
2.331034670843834533e-18,-1.709761008174891499e-03,1.619202859522465611e-18,8.302154271608828903e-17,-5.318959135666269100e-01,2.632221891184661766e-01,-6.709069848303920169e-01,9.743639504344173919e-17,-3.599496859315563790e-02,-3.599496859315552688e-02,-3.599496859315565178e-02,-3.599496859315562403e-02,0.000000000000000000e+00
2.168404344971008868e-18,-2.135840735747096455e-03,2.824384569795074898e-18,6.058783478819047445e-17,-5.408282544777553991e-01,2.813207082395398628e-01,-6.928028004024675557e-01,8.433391172819290410e-17,-4.496506812099155398e-02,-4.496506812099139438e-02,-4.496506812099157480e-02,-4.496506812099149153e-02,0.000000000000000000e+00
1.029992063861229212e-18,-2.512250307110340357e-03,2.213704639621945822e-18,6.017210020060881087e-17,-5.490372979755945293e-01,2.980489950968408519e-01,-7.138281454446027130e-01,8.313039715889943803e-17,-5.288948014969140077e-02,-5.288948014969128281e-02,-5.288948014969144240e-02,-5.288948014969136607e-02,0.000000000000000000e+00
-1.599198204416119040e-18,-2.847700275181040165e-03,6.819235601812353926e-19,7.770886840925475263e-17,-5.565963179749340295e-01,3.135034962274308445e-01,-7.340110950082779917e-01,1.002340569873245735e-16,-5.995158474065345744e-02,-5.995158474065345050e-02,-5.995158474065352683e-02,-5.995158474065347132e-02,0.000000000000000000e+00
-2.222614453595284090e-18,-3.148899389741908160e-03,8.314830359811697037e-19,7.502110919731102287e-17,-5.635711033362925670e-01,3.277782558533718915e-01,-7.533847058685432252e-01,1.037784269500082667e-16,-6.629261873140857020e-02,-6.629261873140857020e-02,-6.629261873140865347e-02,-6.629261873140858408e-02,0.000000000000000000e+00
-1.328147661294742932e-18,-3.421078447702459013e-03,1.713002250233831116e-18,8.107572242077611342e-17,-5.700196120569978042e-01,3.409606328492962857e-01,-7.719830813208218290e-01,1.137390512350759335e-16,-7.202270416215704463e-02,-7.202270416215698912e-02,-7.202270416215710014e-02,-7.202270416215700299e-02,0.000000000000000000e+00
-8.131516293641283255e-19,-3.668368164819072429e-03,2.106353975019277239e-18,7.799367688499691609e-17,-5.759924813437022895e-01,3.531298431721405229e-01,-7.898394055180364415e-01,1.160231700086026328e-16,-7.722880346987523459e-02,-7.722880346987515132e-02,-7.722880346987527622e-02,-7.722880346987517908e-02,0.000000000000000000e+00
